,Limit,Sex,Education,Marriage,Age,Pay_sept,Pay_aug,Pay_july,Pay_june,Pay_may,Pay_april,Bill_sept,Bill_aug,Bill_july,Bill_june,Bill_may,Bill_april,Amt_sept,Amt_aug,Amt_july,Amt_june,Amt_may,Amt_april
28208,370000.0,2.0,2.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,75823.0,63617.0,65585.0,67223.0,62201.0,64356.0,5000.0,3000.0,3003.0,3000.0,3500.0,60000.0
33364,50000.0,1.6072408654453074,1.3927591345546926,2.0,24.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-430.53377360072295,-430.53377360072295,-430.53377360072295,-1759.784028060501,-1986.892111737046,-1986.892111737046,0.0,0.0,0.0,0.0,0.0,0.0
35810,252850.24885552528,1.8574875572237353,1.1425124427762647,1.8574875572237353,30.280199084420236,0.28502488555252947,0.0,0.0,0.0,0.0,0.0,178410.9772408281,179102.9420903864,185363.51243472684,189463.6368544401,193813.8975909612,197042.38605604117,7142.512442776265,9529.708938838327,10003.847835954959,9529.708938838327,7328.502488555253,7857.487557223735
40388,50000.0,1.0,2.0,1.113157624898699,47.75526612611431,0.886842375101301,1.773684750202602,1.773684750202602,0.0,0.0,0.0,50692.54675426944,50524.78519111813,49358.5555122185,49854.6504562963,19668.574135919578,19200.260711694595,2328.597538688921,227.10735317168883,2245.9106552984217,960.507988910354,966.0527125303903,1000.0
39583,85617.09236246608,1.5617092362466076,1.0,2.0,38.05538312621947,2.0,0.876581527506785,0.876581527506785,0.876581527506785,0.876581527506785,0.876581527506785,92873.9818803363,87325.37384312421,86838.0296040704,72270.3156123037,71906.24637169224,67475.89304939918,1965.9823268631262,5472.3084368902655,1685.1277087398225,3876.5815275067853,1685.1277087398225,2636.955835883738
41737,83982.36575689269,2.0,2.0,1.8008817121553662,45.62380622819488,0.39823657568926785,0.0,0.0,0.0,-0.39823657568926785,-1.0,77769.34689214322,36464.41980241302,17494.199251452737,10317.75909769758,-173.79133153771443,55478.079728626006,1380.0881712155367,1400.440856077683,800.8817121553661,0.0,56230.19949281987,2098.2365756892677
31559,250000.0,1.3899205598687554,2.0,1.0,42.641906563149874,2.0,1.2201588802624892,1.2201588802624892,1.2201588802624892,0.7798411197375108,0.0,29230.27829581196,29234.949653869866,32586.14299223624,33083.262816349874,34059.180183462035,35810.2384736053,779.8411197375108,4025.1986003281118,1208.7537355931418,1830.2383203937338,2305.0397200656225,4644.563079278155
8565,180000.0,1.0,1.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,93648.0,92017.0,87173.0,83205.0,84996.0,89723.0,4246.0,3000.0,3100.0,3200.0,7500.0,2916.0
41769,150000.0,1.193730211443117,1.0,2.0,32.58119063432935,0.38746042288623395,0.38746042288623395,1.612539577113766,1.612539577113766,1.612539577113766,0.0,53115.726732525785,56789.85337928984,55318.508228170984,55580.14773112906,55697.66660691305,20538.69977623145,5156.095297821267,484.90671924212177,2080.6269788556883,528.481194503011,1193.730211443117,911.5357854482079
5770,180000.0,1.0,2.0,1.0,38.0,1.0,2.0,2.0,0.0,0.0,0.0,2826.0,4612.0,4571.0,5071.0,5195.0,0.0,2000.0,200.0,500.0,124.0,0.0,0.0
23244,160000.0,2.0,1.0,1.0,40.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,661.0,2881.0,362.0,20680.0,7429.0,527.0,2881.0,362.0,20680.0,7429.0,527.0,0.0
7472,90000.0,2.0,2.0,1.0,33.0,0.0,0.0,2.0,0.0,0.0,0.0,26772.0,70398.0,56266.0,47804.0,44230.0,48144.0,56388.0,112.0,1779.0,1786.0,5414.0,2418.0
12733,80000.0,1.0,2.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,35926.0,32813.0,22638.0,18805.0,6058.0,0.0,5041.0,4238.0,5051.0,3118.0,0.0,0.0
23169,320000.0,2.0,2.0,1.0,37.0,2.0,2.0,2.0,2.0,2.0,2.0,289260.0,297888.0,304025.0,308421.0,315291.0,310339.0,14500.0,12001.0,10500.0,13000.0,1.0,120021.0
29450,200000.0,1.0,1.0,2.0,30.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1870.0,1000.0,0.0,1275.0,543.0,1870.0,1000.0,0.0,1275.0,543.0,0.0
39120,30000.0,2.0,2.033751058777458,1.0,42.43876376410696,1.9324978824450836,0.0,0.0,0.0,0.0,1.9324978824450836,10008.524487967888,10711.997002790773,11733.997002790773,13046.099255036848,13776.202506352665,13440.11078773043,1176.810025410659,1198.5400169404393,1510.642269186514,1238.214191094022,20.250635266474927,1361.7316855737135
35396,10000.0,2.0,2.0,1.0,27.55710479691114,0.0,0.0,0.0,0.0,0.0,0.0,7092.660817114437,8089.895346414206,9404.269307435978,9939.221367807253,9856.338241617295,8550.576535990136,1396.6887034588378,1757.305026840454,1040.401065686488,422.37145639413546,492.49788621220597,2422.8419187644568
28505,50000.0,2.0,2.0,1.0,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7390.0,2157.0,4204.0,390.0,390.0,540.0,2157.0,4204.0,390.0,390.0,540.0,540.0
14013,150000.0,1.0,2.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,27707.0,28434.0,29356.0,30777.0,32193.0,32589.0,1477.0,1489.0,2000.0,2000.0,1169.0,1194.0
43365,30000.0,1.0,2.2092738378553975,2.0,37.255643027132386,1.0,2.0,1.5814523242892051,1.5814523242892051,0.0,0.0,13237.0890634619,13514.326511660767,14107.77672885914,14533.80542582876,15193.167281928843,15805.674370457848,790.7261621446025,1047.5051611931751,895.781628748012,899.96710550512,899.7578316672647,899.7578316672647
3840,240000.0,2.0,1.0,1.0,54.0,0.0,0.0,0.0,0.0,2.0,0.0,60381.0,64395.0,66323.0,70422.0,69170.0,71018.0,5000.0,3000.0,5200.0,0.0,3000.0,5400.0
42584,120000.0,1.0,2.0,2.0,35.70567528322167,1.0,2.0,2.0,2.0,2.0,2.0,61340.76174178322,61912.082167163455,64324.138233663456,65417.63784714615,67083.85464108543,68836.58349829844,2144.8441654103835,3855.1558345896165,2743.453249623115,3000.0,3000.0,712.6298621580138
7217,60000.0,2.0,3.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,59098.0,23100.0,17708.0,10148.0,9284.0,2241.0,1392.0,1000.0,203.0,186.0,347.0,17971.0
10940,270000.0,2.0,1.0,1.0,36.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34949,60000.0,1.4660435914194374,2.0,1.5339564085805626,26.46604359141944,0.4660435914194375,0.932087182838875,0.932087182838875,0.932087182838875,2.0,0.932087182838875,24264.97066299807,24320.062283676853,27042.603709834042,27583.302828878874,28813.674761875307,28866.320222520488,747.5389720127874,3139.813077425831,1121.3084580191812,1759.252309703325,1200.0,1673.7694860063937
37395,20000.0,2.0,2.8161039774749863,1.0,46.52883181979989,1.6322079549499722,1.6322079549499722,1.6322079549499722,1.6322079549499722,1.6322079549499722,1.6322079549499722,13956.635790776409,14896.764115239981,15896.262323829253,16145.67269024888,15742.915740651817,16665.395277154606,1472.231700598723,1500.2935483996177,715.4275477652974,91.94801126250695,1268.8395615650861,40.08933291045303
13998,140000.0,2.0,1.0,2.0,32.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,10626.0,11579.0,10165.0,13067.0,92743.0,10626.0,1154.0,1000.0,3067.0,80000.0,3015.0
15074,50000.0,1.0,2.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,45853.0,44206.0,34713.0,19474.0,19508.0,19837.0,5435.0,2109.0,1576.0,1000.0,2000.0,1000.0
36559,50000.0,1.52857015136783,1.9428596972643402,1.52857015136783,29.35714924316085,1.47142984863217,2.0,2.47142984863217,2.0,2.0,2.0,37373.387283968936,37650.733254934166,39715.47250269965,39522.674505354895,42180.36984739338,42059.41464716291,1178.5746215804252,2821.425378419575,754.2877578114721,3444.2814995138388,707.1447729482551,4339.998211914962
25642,30000.0,2.0,2.0,1.0,36.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,326.0,326.0,833.0,326.0,802.0,802.0,326.0,833.0,326.0,802.0,326.0,0.0
9018,360000.0,2.0,1.0,2.0,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1041.0,5792.0,1358.0,5209.0,697.0,-4.0,5821.0,1367.0,5220.0,700.0,0.0,934.0
35685,450000.0,1.1269701494839328,1.1269701494839328,1.8730298505160672,36.25394029896786,-1.1269701494839328,-1.1269701494839328,-2.0,-2.0,-2.0,-2.0,2232.092984588902,49.51835829873375,49.51835829873375,49.51835829873375,49.51835829873375,49.51835829873375,49.51835829873375,99.0367165974675,49.51835829873375,49.51835829873375,49.51835829873375,49.51835829873375
9936,50000.0,1.0,3.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,10420.0,8451.0,9641.0,9468.0,9294.0,9263.0,1310.0,1500.0,500.0,500.0,500.0,200.0
43002,30000.0,1.7820427497069544,2.7820427497069544,1.0,41.74365800234436,1.564085499413909,0.0,0.0,0.0,0.0,0.0,27480.03942209267,27810.23962580418,28901.292358354,28709.33755457401,32248.702004975,28998.599514454934,2022.190220868651,2063.1127858510686,1802.9252270738475,1592.3230505274819,2732.7898727799256,1296.161525263741
4976,210000.0,2.0,1.0,2.0,31.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480,140000.0,2.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4975.0,5445.0,6455.0,6847.0,8075.0,8592.0,1200.0,1108.0,500.0,1500.0,650.0,0.0
37772,50000.0,1.194112772204919,2.0,1.805887227795081,45.74701494984427,0.805887227795081,1.611774455590162,0.3882255444098379,0.0,0.0,0.0,15040.565916441843,14688.184658747074,15670.234905725056,16374.748089013425,18234.70754139899,18727.557874528622,388.225544409838,1285.2840786394586,1092.6770311964342,2000.0,651.9966850993449,871.7578810868865
13143,100000.0,1.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,50848.0,51118.0,48443.0,50352.0,51399.0,53078.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0
25242,40000.0,2.0,1.0,2.0,26.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1216.0,776.0,4059.0,13522.0,16416.0,807.0,776.0,4385.0,10000.0,5000.0,807.0,657.0
20519,50000.0,1.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,43226.0,19278.0,18403.0,19369.0,20094.0,17934.0,1300.0,1300.0,1300.0,1000.0,1000.0,1000.0
42330,20000.0,1.6307960717580772,2.369203928241923,1.3692039282419228,42.36920392824192,0.0,0.0,0.0,0.0,0.0,0.0,16324.078689853412,17149.51703297181,18165.316684038957,18768.56082953972,19272.16362100256,19721.035900588413,1288.200348932855,1304.0,907.244145500766,810.1408503864689,881.79790640287,669.2703154648913
17404,130000.0,2.0,2.0,1.0,48.0,0.0,0.0,0.0,0.0,-1.0,-1.0,23575.0,17719.0,12167.0,6500.0,6788.0,6887.0,1300.0,1200.0,1000.0,6788.0,6900.0,13041.0
5168,230000.0,2.0,4.0,1.0,32.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,11000.0,0.0,8100.0,-2900.0,-2900.0,-2900.0,0.0,8100.0,0.0,0.0,0.0,110256.0
27945,160000.0,2.0,1.0,2.0,27.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,288.0,451.0,1665.0,330.0,165.0,794.0,451.0,1680.0,330.0,0.0,794.0,2349.0
33353,170000.0,1.3052290446498356,2.0,1.3052290446498356,41.674502928403946,1.3895419107003288,1.3895419107003288,1.3895419107003288,1.3895419107003288,1.3895419107003288,1.3895419107003288,26734.60760249414,28236.95446993085,20518.05651413555,20704.646651046758,20221.544487434676,13319.715411040306,3707.9716035018173,1526.145223249178,1346.9153019708456,610.4580892996712,2086.8253842167605,273.17999496160286
33094,20000.0,2.0,1.1679628573235559,2.0,24.496111428029334,0.0,0.0,1.6640742853528883,0.0,0.0,0.0,12561.076849209476,14890.015906065022,29044.449229888723,16440.591649234775,16308.222989160146,13454.62310958768,2543.01682829496,221.71097166709365,3707.7446282570127,1546.1460226916229,1000.0,2000.0
11174,50000.0,2.0,1.0,1.0,34.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,51400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42799,104098.12518651733,1.590187481348268,2.590187481348268,2.0,25.770562444044803,0.0,0.0,0.0,0.0,0.0,1.1803749626965359,49863.36846299106,39298.447384213956,39799.30873918199,39965.592909354535,41857.79029438722,40666.470215158566,2017.4228152045011,1974.3102509698901,1707.3651344377763,3415.590112055698,1233.5356811417134,1828.2713183379922
43268,133833.61881737766,1.3833618817377675,2.6166381182622325,1.6166381182622325,46.28387575301758,2.0,2.0,2.0,2.0,2.0,2.0,67433.94930869598,70801.68269966691,70315.39012171127,73695.41428594606,72364.59862967659,76561.83454411016,4718.267672003135,1226.7580215608557,4773.241978439144,460.0342580853209,5424.9571773933485,1150.0856452133023
838,420000.0,1.0,2.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,88948.0,79783.0,80575.0,92982.0,98502.0,103200.0,30000.0,10575.0,15000.0,10000.0,10000.0,20000.0
31389,50000.0,1.0,1.1293991574242883,1.8706008425757117,24.811588203940037,0.1293991574242883,0.2587983148485766,0.2587983148485766,-0.6118025277271348,-0.8706008425757117,0.0,11253.981538715436,7001.072359591182,3663.731557114732,3693.9652206687433,1315.1137388015295,1281.3405587137902,930.6723007134358,1467.7425170667475,3343.107235490733,1110.0160742840324,129.39915742428832,129.39915742428832
13597,30000.0,1.0,2.0,2.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,7298.0,8322.0,9826.0,9519.0,10362.0,11187.0,1147.0,1651.0,0.0,1000.0,1000.0,1000.0
33375,195583.6201281351,2.0,2.0,1.7791810064067561,44.416379871864876,2.0,0.4416379871864877,0.4416379871864877,0.0,0.0,0.0,177021.3662729313,176487.34597247737,166061.2190751346,163721.53290642143,163777.48229941336,149553.94895344268,6807.577434596483,6796.974332594591,5779.181006406756,6000.0,6220.818993593244,6000.0
44293,50000.0,1.0,3.0,1.2547227297693757,46.47166362138375,-1.0,-1.0,-0.23583181069187287,-0.23583181069187287,-0.23583181069187287,-1.0,928.6008532771571,1789.171236982805,609.0615476016632,647.2699570670694,468.9640462285065,430.75563676310014,1789.171236982805,290.6581353899435,468.9640462285065,290.6581353899435,430.75563676310014,570.8531381362568
45006,20000.0,1.0958556681452478,2.0,1.9041443318547522,24.0,1.0958556681452478,2.0,0.0,0.0,0.0,1.8082886637095046,17259.939994302673,16373.292351551165,17232.222721849186,18448.862701013306,19675.78379012194,19919.408497022483,0.0,1409.5855668145248,1509.5855668145248,1513.994927549206,969.1344748572303,95.8556681452477
45819,288622.65944405517,1.0,1.1377340555944846,1.0,58.730244276570986,0.27546811118896897,0.27546811118896897,0.27546811118896897,0.27546811118896897,0.27546811118896897,2.0,186590.07876417748,189256.2659811184,195558.93499477033,197971.15651357247,208344.26597194019,211512.35226697128,5880.653740845616,9808.473528147602,7154.979374482595,13966.994583041367,6898.127555244124,1101.8724447558761
4419,450000.0,2.0,1.0,2.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,108.0,-58.0,14276.0,1346.0,1448.0,4005.0,0.0,14500.0,1346.0,1448.0,4005.0,166.0
24046,130000.0,1.0,2.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,39074.0,39767.0,38680.0,5654.0,1938.0,522.0,1766.0,1521.0,3100.0,0.0,10.0,0.0
6278,20000.0,2.0,3.0,2.0,54.0,0.0,0.0,2.0,2.0,2.0,0.0,9777.0,10140.0,9360.0,9833.0,9153.0,9116.0,2000.0,1000.0,1000.0,0.0,500.0,500.0
13867,380000.0,2.0,1.0,1.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,225905.0,225515.0,227387.0,197959.0,194710.0,199300.0,11000.0,9000.0,15000.0,0.0,8000.0,8000.0
19832,150000.0,2.0,2.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,26495.0,24906.0,6763.0,6581.0,6733.0,6882.0,1291.0,1101.0,1098.0,250.0,247.0,300.0
34640,50000.0,1.0,2.0,2.0,30.905052581023366,0.0,0.0,0.6033683873489106,0.6033683873489106,0.0,0.0,31826.16952702035,32407.337644810876,27901.788992706362,18782.375377672724,18892.448628090613,18931.720234337994,2548.2132039910125,1529.335146536583,448.3187476609997,2000.0,794.4349490199033,852.1747450995169
17453,320000.0,2.0,1.0,1.0,36.0,-1.0,2.0,0.0,0.0,0.0,0.0,7868.0,6728.0,13355.0,16876.0,20443.0,24101.0,0.0,8000.0,5000.0,5000.0,5000.0,11906.0
14379,160000.0,1.0,3.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,38486.0,39217.0,40537.0,41030.0,41891.0,43196.0,1652.0,1972.0,1465.0,1519.0,2000.0,1592.0
34882,184487.5018381233,1.7756249080938344,1.7756249080938344,1.2243750919061656,37.102499632375334,0.44875018381233134,0.0,0.0,0.0,0.44875018381233134,0.44875018381233134,150378.2075136021,148187.04347898447,151090.10633741852,151993.14079202502,144877.0831165604,132071.09037271756,6354.562931958979,7549.025290423484,8562.313262821175,3955.687031278555,6121.875459530828,3722.999558850405
18737,50000.0,2.0,2.0,1.0,25.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,9587.0,6583.0,3243.0,1691.0,-1889.0,2720.0,1200.0,1000.0,1700.0,0.0,5679.0,1600.0
39373,10000.0,1.0,2.490015207178102,1.254992396410949,41.13517488254817,0.0,0.0,2.0,0.0,0.0,1.4900152071781019,7037.058438102649,9384.447084663798,9085.582259546347,9028.76963946972,9553.74039538663,9375.921692438762,2595.1397870995065,0.0,338.9093765056978,769.4377601028255,127.49619820547453,603.4869737715577
29527,180000.0,1.0,2.0,2.0,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,715.0,4637.0,969.0,21365.0,9707.0,3837.0,4637.0,1595.0,21365.0,9707.0,3837.0,5328.0
15769,30000.0,2.0,2.0,2.0,24.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10238,50000.0,1.0,1.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,50430.0,46924.0,48351.0,28442.0,29481.0,30232.0,2500.0,2500.0,1500.0,1500.0,1256.0,1018.0
28677,500000.0,2.0,1.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,70287.0,73487.0,77282.0,80977.0,84609.0,88073.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
24733,90000.0,1.0,1.0,1.0,34.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,106339.0,90500.0,0.0,0.0,0.0,0.0,20585.0,0.0,0.0,0.0,0.0,0.0
1968,70000.0,1.0,1.0,2.0,30.0,2.0,2.0,0.0,0.0,0.0,0.0,34985.0,34146.0,35271.0,35986.0,36905.0,37641.0,0.0,2000.0,1300.0,1500.0,1500.0,1576.0
18972,100000.0,2.0,1.0,2.0,28.0,3.0,2.0,0.0,0.0,2.0,0.0,49961.0,48856.0,49899.0,53407.0,51951.0,53195.0,0.0,1831.0,4339.0,0.0,2083.0,1939.0
38314,173377.19522149538,2.0,1.0,1.6688597610747684,31.337719522149538,2.0,1.337719522149537,1.337719522149537,1.337719522149537,1.337719522149537,2.0,73839.20167960206,76381.03310061649,77904.49790049743,81411.83375024244,84263.48261690336,82808.46945833691,3903.9475699345835,3132.4560955700927,4957.583584329631,4427.192668990649,0.0,3200.0
32846,100000.0,1.0,1.0,2.0,29.0,-1.9415419645979666,-1.8830839291959331,-1.9415419645979666,-1.9415419645979666,-1.8830839291959331,-1.9415419645979666,408.76502936405274,433.90198458692714,379.477553627634,780.0,22.79863380679302,618.349609718073,425.6594015952404,412.798633806793,847.2267407123384,0.0,618.349609718073,0.0
8684,150000.0,2.0,3.0,2.0,34.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,1464.0,1576.0,264.0,330.0,1350.0,386.0,1586.0,264.0,330.0,1350.0,386.0,1259.0
7269,260000.0,2.0,1.0,1.0,42.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,8606.0,3856.0,12996.0,8788.0,15104.0,16764.0,3856.0,13000.0,0.0,15104.0,16764.0,9118.0
27740,50000.0,2.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,50051.0,46768.0,48124.0,48171.0,19401.0,19412.0,1754.0,2500.0,1781.0,2000.0,695.0,1000.0
37088,70000.0,1.0,2.112517482931828,1.8874825170681722,34.58790210743204,2.887482517068172,2.0,0.2250349658636559,0.2250349658636559,0.2250349658636559,2.0,21785.606362898416,21520.338811812402,22102.601958088366,22903.36552513972,24270.549999703744,23982.389441197945,337.552448795484,1242.4755238954408,1168.776224397742,1774.965034136344,236.2867141568388,1964.4079716243996
7304,180000.0,2.0,2.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,78089.0,75159.0,76602.0,76896.0,78588.0,77770.0,3333.0,3310.0,2900.0,3040.0,3500.0,2300.0
35708,200000.0,1.0,2.1813174760821026,2.0,31.538444665149434,3.0,2.0,2.0,3.6373650478357953,3.6373650478357953,3.6373650478357953,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
8432,150000.0,2.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,2.0,138066.0,140522.0,138722.0,130494.0,147851.0,145535.0,5767.0,6100.0,30000.0,19227.0,0.0,2606.0
45031,200000.0,2.0,1.0,1.2027053912552172,42.554008348661306,0.5945892174895655,-1.7972946087447828,-1.7972946087447828,-1.7972946087447828,-1.2027053912552172,-1.0,9286.93137045419,0.0,13.17585043158912,0.0,7494.569322200958,11442.289633082653,0.0,13.17585043158912,0.0,7494.569322200958,11442.289633082653,0.0
10592,80000.0,1.0,2.0,2.0,26.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,5844.0,6700.0,0.0,0.0,0.0,0.0,1067.0,0.0,0.0,0.0,0.0,0.0
6827,60000.0,2.0,1.0,2.0,24.0,2.0,2.0,2.0,2.0,2.0,3.0,37356.0,41624.0,40655.0,43974.0,46625.0,45590.0,5200.0,0.0,4000.0,3500.0,0.0,0.0
33995,60000.0,1.193608699538953,1.387217399077906,1.806391300461047,32.2913478921622,1.193608699538953,2.193608699538953,2.193608699538953,0.5808260986168587,0.387217399077906,2.0,43549.390784925214,44519.483086905995,43566.04265908072,43951.01631163554,46438.928780097835,47464.64269757224,1983.8347802766282,290.41304930842944,1667.7293904958979,3515.9782511526173,2193.6086995389533,2560.6887523338232
7995,170000.0,2.0,2.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,151050.0,148362.0,142223.0,126060.0,123978.0,120689.0,6000.0,5012.0,5000.0,5000.0,5000.0,5000.0
2448,130000.0,2.0,2.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,18157.0,16520.0,15709.0,13209.0,14166.0,14025.0,2000.0,1010.0,1003.0,2040.0,2000.0,1000.0
24577,310000.0,1.0,1.0,1.0,40.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0
46295,51350.556105371645,2.0,1.1350556105371647,1.8649443894628353,24.431000989668963,0.0,0.0,0.0,-1.0,-1.0,-1.8649443894628353,25299.84605188523,33092.80503935339,29545.400463032194,1941.791031858482,753.610306797379,298.6079548976711,9189.666336777012,1152.7158242613677,1941.791031858482,753.610306797379,298.6079548976711,0.0
12250,340000.0,2.0,2.0,1.0,39.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,93767.0,65758.0,353.0,5674.0,3344.0,3406.0,65758.0,359.0,5674.0,3692.0,3406.0,2622.0
1295,320000.0,2.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,113801.0,90354.0,88467.0,79241.0,83530.0,90573.0,5017.0,4057.0,4014.0,8531.0,15005.0,5033.0
6884,110000.0,1.0,2.0,1.0,38.0,2.0,2.0,2.0,0.0,0.0,2.0,96898.0,96071.0,93321.0,94034.0,99531.0,96614.0,4826.0,5.0,4000.0,7300.0,0.0,4000.0
38057,110000.0,1.095793883917625,1.19158776783525,1.0,42.203259330105375,0.80841223216475,-1.904206116082375,-1.0,-0.095793883917625,-1.0,-1.0,37.35961472787375,37.35961472787375,1905.4494505540606,1845.7718468926237,270.0277505295405,195.308521073793,37.35961472787375,1905.4494505540606,37.35961472787375,270.0277505295405,195.308521073793,97.0372183893105
12682,30000.0,2.0,2.0,3.0,41.0,1.0,-1.0,0.0,0.0,-1.0,0.0,8247.0,16463.0,7090.0,10000.0,18438.0,17068.0,16463.0,1314.0,10000.0,18438.0,733.0,11796.0
24983,30000.0,1.0,2.0,2.0,44.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33486,198332.1102924628,1.0,1.1667889707537198,1.1667889707537198,40.83321102924628,1.1667889707537198,2.0,0.3335779415074396,0.3335779415074396,2.0,2.0,150240.04497410005,150447.29039168693,156524.20201254782,162672.18429934734,162114.13083156917,170009.37111238437,4166.0551462314015,8750.917280652899,10266.128528683634,3583.7613976380194,10553.571657283153,7000.0
25171,50000.0,2.0,1.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,6881.0,8127.0,8763.0,8956.0,4224.0,1118.0,1364.0,1000.0,193.0,89.0,54.0
9445,20000.0,1.0,1.0,2.0,35.0,-1.0,2.0,2.0,-1.0,0.0,0.0,17007.0,16200.0,0.0,8303.0,8519.0,9371.0,0.0,0.0,8303.0,500.0,1000.0,460.0
19499,360000.0,2.0,1.0,2.0,27.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35049,50000.0,2.0,3.0,1.1586776451939558,55.30248003170275,1.1586776451939558,2.0,1.6826447096120885,1.6826447096120885,0.0,0.0,23987.112434679235,23466.694211615515,26450.814954163186,25931.26944581921,27105.305837699798,29223.135667121667,158.67764519395578,3682.6447096120883,158.67764519395578,1841.3223548060441,2675.5042155783603,238.01646779093366
15258,130000.0,2.0,1.0,2.0,29.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.0
3090,50000.0,1.0,2.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,50431.0,45619.0,33610.0,19221.0,18925.0,19608.0,1823.0,1500.0,1000.0,1000.0,1000.0,1000.0
